"id","fqdn/ip","port","severity","finding","cve","cwe"
"SWEET32","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=8F3AF269C285EBB544ACE90339FFFA86A2531D9FD2E8F7DB1D84B976DE132B2C","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"LOGJAM-common_primes","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","OK","no DH key with <= TLS 1.2","CVE-2015-4000","CWE-310"
"BEAST","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","OK","not vulnerable","CVE-2013-0169","CWE-310"
"winshock","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_60","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_70","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_81","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_90","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_X","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_11","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_12","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-chrome_79_win10","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-chrome_101_win10","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-firefox_66_win81","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-firefox_100_win10","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-ie_6_xp","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","INFO","No connection","",""
"clientsimulation-ie_8_win7","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","INFO","No connection","",""
"clientsimulation-ie_8_xp","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","INFO","No connection","",""
"clientsimulation-ie_11_win81","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","INFO","No connection","",""
"clientsimulation-ie_11_winphone81","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","INFO","No connection","",""
"clientsimulation-ie_11_win10","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_15_win10","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_101_win10_21h2","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_121_ios_122","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_130_osx_10146","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_154_osx_1231","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java_7u25","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","INFO","No connection","",""
"clientsimulation-java_8u161","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-java1102","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java1703","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-go_1178","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-libressl_283","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_102e","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_110l","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_111d","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-openssl_303","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-apple_mail_16_0","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-thunderbird_91_9","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"rating_spec","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009q from 2020-01-30)","",""
"rating_doc","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","INFO","100","",""
"protocol_support_score_weighted","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","INFO","30","",""
"key_exchange_score","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","INFO","90","",""
"key_exchange_score_weighted","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","INFO","27","",""
"cipher_strength_score","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","INFO","60","",""
"cipher_strength_score_weighted","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","INFO","24","",""
"final_score","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","INFO","81","",""
"overall_grade","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","OK","A","",""
"grade_cap_reason_1","admin.conseiller-numerique.gouv.fr/46.252.181.103","443","INFO","Grade capped to A. HSTS is not offered","",""
"service","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","INFO","HTTP","",""
"pre_128cipher","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","INFO","No 128 cipher limit bug","",""
"SSLv2","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","OK","not offered","",""
"SSLv3","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","OK","not offered","",""
"TLS1","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","INFO","not offered","",""
"TLS1_1","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","INFO","not offered","",""
"TLS1_2","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","OK","offered","",""
"TLS1_3","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","OK","offered with final","",""
"ALPN","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","INFO","not offered","",""
"cipherlist_NULL","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","OK","not offered","","CWE-327"
"cipherlist_LOW","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","INFO","not offered","","CWE-310"
"cipherlist_AVERAGE","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","LOW","offered","","CWE-310"
"cipherlist_GOOD","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","OK","offered","",""
"cipherlist_STRONG","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","OK","offered","",""
"cipher_order-tls1_2","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","OK","server","",""
"cipherorder_TLSv1_2","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","INFO","ECDHE-RSA-AES128-GCM-SHA256","",""
"cipher_order","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","OK","server","",""
"protocol_negotiated","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","OK","Default protocol TLS1.3","",""
"cipher_negotiated","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","OK","TLS_AES_256_GCM_SHA384, 256 bit ECDH (P-256)","",""
"FS","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","OK","offered","",""
"FS_ciphers","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","INFO","DHE-RSA-AES128-GCM-SHA256 DHE-RSA-AES128-SHA256 DHE-RSA-AES128-SHA DHE-RSA-AES256-GCM-SHA384 DHE-RSA-AES256-SHA256 DHE-RSA-AES256-SHA ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES128-SHA256 ECDHE-RSA-AES128-SHA ECDHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-AES256-SHA384 ECDHE-RSA-AES256-SHA","",""
"FS_ECDHE_curves","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","OK","prime256v1","",""
"TLS_extensions","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","INFO","'renegotiation info/#65281' 'EC point formats/#11' 'supported versions/#43' 'key share/#51' 'max fragment length/#1' 'encrypt-then-mac/#22' 'extended master secret/#23'","",""
"TLS_session_ticket","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","INFO","no -- no lifetime advertised","",""
"SSL_sessionID_support","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","INFO","no","",""
"sessionresumption_ticket","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","INFO","not supported","",""
"sessionresumption_ID","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","INFO","No Session ID, no resumption","",""
"TLS_timestamp","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","INFO","random","",""
"certificate_compression","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","INFO","none","",""
"clientAuth","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","INFO","none","",""
"cert_numbers","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","INFO","1","",""
"cert_signatureAlgorithm","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","OK","SHA256 with RSA","",""
"cert_keySize","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","INFO","RSA 2048 bits (exponent is 65537)","",""
"cert_keyUsage","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","INFO","Digital Signature, Key Encipherment","",""
"cert_extKeyUsage","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","INFO","TLS Web Server Authentication, TLS Web Client Authentication","",""
"cert_serialNumber","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","INFO","043D6FA17E0846ACA86E545744337B35DE9C","",""
"cert_serialNumberLen","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","INFO","18","",""
"cert_fingerprintSHA1","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","INFO","CEA2304EEAD9E8B995629D2C6FBA544AB9727575","",""
"cert_fingerprintSHA256","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","INFO","8F3AF269C285EBB544ACE90339FFFA86A2531D9FD2E8F7DB1D84B976DE132B2C","",""
"cert","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","INFO","-----BEGIN CERTIFICATE----- MIIFSzCCBDOgAwIBAgISBD1voX4IRqyoblRXRDN7Nd6cMA0GCSqGSIb3DQEBCwUA MDIxCzAJBgNVBAYTAlVTMRYwFAYDVQQKEw1MZXQncyBFbmNyeXB0MQswCQYDVQQD EwJSMzAeFw0yMjA5MDYxMDMxMTVaFw0yMjEyMDUxMDMxMTRaMC0xKzApBgNVBAMT ImFkbWluLmNvbnNlaWxsZXItbnVtZXJpcXVlLmdvdXYuZnIwggEiMA0GCSqGSIb3 DQEBAQUAA4IBDwAwggEKAoIBAQCKK1afLQlmZVuaCvwZBqgFpH1zlvjpSzXLQd9+ NHS7uD65QNUFoRNoCoKzqIn1IwZQuSErI4hwHxye8Mb/8q60TwKt29Y3k1xhFKIm sTYYp9niNreccn9w/jCd+w9WCzEOqKVvxCHcv8tleChywzqPyvfDdwBAo/ICW2cQ tP91ezwh36q6mYTcUt2XK/q+/OsBA4JvcDOgcbWJcZjhWZJYWOmrFdRU/jxzHXPZ aPiyM8l9SfmrAbpmIPHcsk7Psm3Um7rHO4jpAZz4PV9xpPwzaaGX7pRJGynxpvrx 0Tqxk1pDv+vlYM3SO3aoDOcQ9bIOg1y7d/VPugnA8+cVIW4fAgMBAAGjggJeMIIC WjAOBgNVHQ8BAf8EBAMCBaAwHQYDVR0lBBYwFAYIKwYBBQUHAwEGCCsGAQUFBwMC MAwGA1UdEwEB/wQCMAAwHQYDVR0OBBYEFIcagSB1sZjS/+fc6YENpbBfaMZ4MB8G A1UdIwQYMBaAFBQusxe3WFbLrlAJQOYfr52LFMLGMFUGCCsGAQUFBwEBBEkwRzAh BggrBgEFBQcwAYYVaHR0cDovL3IzLm8ubGVuY3Iub3JnMCIGCCsGAQUFBzAChhZo dHRwOi8vcjMuaS5sZW5jci5vcmcvMC0GA1UdEQQmMCSCImFkbWluLmNvbnNlaWxs ZXItbnVtZXJpcXVlLmdvdXYuZnIwTAYDVR0gBEUwQzAIBgZngQwBAgEwNwYLKwYB BAGC3xMBAQEwKDAmBggrBgEFBQcCARYaaHR0cDovL2Nwcy5sZXRzZW5jcnlwdC5v cmcwggEFBgorBgEEAdZ5AgQCBIH2BIHzAPEAdgBByMqx3yJGShDGoToJQodeTjGL GwPr60vHaPCQYpYG9gAAAYMSkZvSAAAEAwBHMEUCIQCkxqILsmwivkbMAMFZvuWp kCQT7fvgM0uErCL/FQuRWwIgSj2lmKIOsKq1vbMPNiypGwH62Lc0OuCXSw0ikei7 O+8AdwBGpVXrdfqRIDC1oolp9PN9ESxBdL79SbiFq/L8cP5tRwAAAYMSkZvjAAAE AwBIMEYCIQCgd021zLtTJIHNy5xJWt6fUPK1fQqGvKk8eYR/SeGMdgIhANf5wevs ddZB7oMLKVlUe5YE6qBiXHCzg6eOje8PRyy9MA0GCSqGSIb3DQEBCwUAA4IBAQAn 6gtUm64l9/Wva8mAiGtd1pPD8+gNwEEly/SI4UdUhBm1yqZroJwL2C/V6nd9E1cX JtTTpmibNvqSOwattMXsrzH49ulCWivhbYqJ/u3NI23yL8ERPXi0joYmC08LynmY 5tifk5OExHrX+g7uEUer+JVv/ErJcccgX9Xruy6OIjQg46mKQQtpF2kBQ9rReD3q V5VobPmnTh6RSjiMntcXzxVBTKDjOIRgSHQkRfZ5yWlJAT0XrZApy/nqcatzkbUm 2+JUcf8BpxN1jPvrlIQynkTzw7uGoUxsnE4l1Io9MAswlS2uVB2m3FixGS26+rUu gMimZS1xTyRmTIdhW4Sp -----END CERTIFICATE-----","",""
"cert_commonName","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","OK","admin.conseiller-numerique.gouv.fr","",""
"cert_commonName_wo_SNI","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","INFO","lolcatho.st","",""
"cert_subjectAltName","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","INFO","admin.conseiller-numerique.gouv.fr","",""
"cert_trust","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","OK","passed.","",""
"cert_certificatePolicies_EV","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","INFO","no","",""
"cert_expirationStatus","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","OK","43 >= 30 days","",""
"cert_notBefore","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","INFO","2022-09-06 10:31","",""
"cert_notAfter","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","OK","2022-12-05 10:31","",""
"cert_extlifeSpan","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","INFO","not present","",""
"cert_crlDistributionPoints","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","INFO","--","",""
"cert_ocspURL","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","INFO","http://r3.o.lencr.org","",""
"OCSP_stapling","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","LOW","not offered","",""
"cert_mustStapleExtension","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","INFO","--","",""
"DNS_CAArecord","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","LOW","--","",""
"certificate_transparency","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","OK","yes (certificate extension)","",""
"certs_countServer","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","INFO","3","",""
"certs_list_ordering_problem","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","INFO","no","",""
"cert_caIssuers","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","INFO","R3 (Let's Encrypt from US)","",""
"intermediate_cert <#1>","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","INFO","-----BEGIN CERTIFICATE----- MIIFFjCCAv6gAwIBAgIRAJErCErPDBinU/bWLiWnX1owDQYJKoZIhvcNAQELBQAw TzELMAkGA1UEBhMCVVMxKTAnBgNVBAoTIEludGVybmV0IFNlY3VyaXR5IFJlc2Vh cmNoIEdyb3VwMRUwEwYDVQQDEwxJU1JHIFJvb3QgWDEwHhcNMjAwOTA0MDAwMDAw WhcNMjUwOTE1MTYwMDAwWjAyMQswCQYDVQQGEwJVUzEWMBQGA1UEChMNTGV0J3Mg RW5jcnlwdDELMAkGA1UEAxMCUjMwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEK AoIBAQC7AhUozPaglNMPEuyNVZLD+ILxmaZ6QoinXSaqtSu5xUyxr45r+XXIo9cP R5QUVTVXjJ6oojkZ9YI8QqlObvU7wy7bjcCwXPNZOOftz2nwWgsbvsCUJCWH+jdx sxPnHKzhm+/b5DtFUkWWqcFTzjTIUu61ru2P3mBw4qVUq7ZtDpelQDRrK9O8Zutm NHz6a4uPVymZ+DAXXbpyb/uBxa3Shlg9F8fnCbvxK/eG3MHacV3URuPMrSXBiLxg Z3Vms/EY96Jc5lP/Ooi2R6X/ExjqmAl3P51T+c8B5fWmcBcUr2Ok/5mzk53cU6cG /kiFHaFpriV1uxPMUgP17VGhi9sVAgMBAAGjggEIMIIBBDAOBgNVHQ8BAf8EBAMC AYYwHQYDVR0lBBYwFAYIKwYBBQUHAwIGCCsGAQUFBwMBMBIGA1UdEwEB/wQIMAYB Af8CAQAwHQYDVR0OBBYEFBQusxe3WFbLrlAJQOYfr52LFMLGMB8GA1UdIwQYMBaA FHm0WeZ7tuXkAXOACIjIGlj26ZtuMDIGCCsGAQUFBwEBBCYwJDAiBggrBgEFBQcw AoYWaHR0cDovL3gxLmkubGVuY3Iub3JnLzAnBgNVHR8EIDAeMBygGqAYhhZodHRw Oi8veDEuYy5sZW5jci5vcmcvMCIGA1UdIAQbMBkwCAYGZ4EMAQIBMA0GCysGAQQB gt8TAQEBMA0GCSqGSIb3DQEBCwUAA4ICAQCFyk5HPqP3hUSFvNVneLKYY611TR6W PTNlclQtgaDqw+34IL9fzLdwALduO/ZelN7kIJ+m74uyA+eitRY8kc607TkC53wl ikfmZW4/RvTZ8M6UK+5UzhK8jCdLuMGYL6KvzXGRSgi3yLgjewQtCPkIVz6D2QQz CkcheAmCJ8MqyJu5zlzyZMjAvnnAT45tRAxekrsu94sQ4egdRCnbWSDtY7kh+BIm lJNXoB1lBMEKIq4QDUOXoRgffuDghje1WrG9ML+Hbisq/yFOGwXD9RiX8F6sw6W4 avAuvDszue5L3sz85K+EC4Y/wFVDNvZo4TYXao6Z0f+lQKc0t8DQYzk1OXVu8rp2 yJMC6alLbBfODALZvYH7n7do1AZls4I9d1P4jnkDrQoxB3UqQ9hVl3LEKQ73xF1O yK5GhDDX8oVfGKF5u+decIsH4YaTw7mP3GFxJSqv3+0lUFJoi5Lc5da149p90Ids hCExroL1+7mryIkXPeFM5TgO9r0rvZaBFOvV2z0gp35Z0+L4WPlbuEjN/lxPFin+ HlUjr8gRsI3qfJOQFy/9rKIJR0Y/8Omwt/8oTWgy1mdeHmmjk7j1nYsvC9JSQ6Zv MldlTTKB3zhThV1+XWYp6rjd5JW1zbVWEkLNxE7GJThEUG3szgBVGP7pSWTUTsqX nLRbwHOoq7hHwg== -----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","INFO","67ADD1166B020AE61B8F5FC96813C04C2AA589960796865572A3C7E737613DFD","",""
"intermediate_cert_notBefore <#1>","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","INFO","2020-09-04 00:00","",""
"intermediate_cert_notAfter <#1>","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","OK","2025-09-15 16:00","",""
"intermediate_cert_expiration <#1>","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","INFO","R3 <-- ISRG Root X1","",""
"intermediate_cert <#2>","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","INFO","-----BEGIN CERTIFICATE----- MIIFYDCCBEigAwIBAgIQQAF3ITfU6UK47naqPGQKtzANBgkqhkiG9w0BAQsFADA/ MSQwIgYDVQQKExtEaWdpdGFsIFNpZ25hdHVyZSBUcnVzdCBDby4xFzAVBgNVBAMT DkRTVCBSb290IENBIFgzMB4XDTIxMDEyMDE5MTQwM1oXDTI0MDkzMDE4MTQwM1ow TzELMAkGA1UEBhMCVVMxKTAnBgNVBAoTIEludGVybmV0IFNlY3VyaXR5IFJlc2Vh cmNoIEdyb3VwMRUwEwYDVQQDEwxJU1JHIFJvb3QgWDEwggIiMA0GCSqGSIb3DQEB AQUAA4ICDwAwggIKAoICAQCt6CRz9BQ385ueK1coHIe+3LffOJCMbjzmV6B493XC ov71am72AE8o295ohmxEk7axY/0UEmu/H9LqMZshftEzPLpI9d1537O4/xLxIZpL wYqGcWlKZmZsj348cL+tKSIG8+TA5oCu4kuPt5l+lAOf00eXfJlII1PoOK5PCm+D LtFJV4yAdLbaL9A4jXsDcCEbdfIwPPqPrt3aY6vrFk/CjhFLfs8L6P+1dy70sntK 4EwSJQxwjQMpoOFTJOwT2e4ZvxCzSow/iaNhUd6shweU9GNx7C7ib1uYgeGJXDR5 bHbvO5BieebbpJovJsXQEOEO3tkQjhb7t/eo98flAgeYjzYIlefiN5YNNnWe+w5y sR2bvAP5SQXYgd0FtCrWQemsAXaVCg/Y39W9Eh81LygXbNKYwagJZHduRze6zqxZ Xmidf3LWicUGQSk+WT7dJvUkyRGnWqNMQB9GoZm1pzpRboY7nn1ypxIFeFntPlF4 FQsDj43QLwWyPntKHEtzBRL8xurgUBN8Q5N0s8p0544fAQjQMNRbcTa0B7rBMDBc SLeCO5imfWCKoqMpgsy6vYMEG6KDA0Gh1gXxG8K28Kh8hjtGqEgqiNx2mna/H2ql PRmP6zjzZN7IKw0KKP/32+IVQtQi0Cdd4Xn+GOdwiK1O5tmLOsbdJ1Fu/7xk9TND TwIDAQABo4IBRjCCAUIwDwYDVR0TAQH/BAUwAwEB/zAOBgNVHQ8BAf8EBAMCAQYw SwYIKwYBBQUHAQEEPzA9MDsGCCsGAQUFBzAChi9odHRwOi8vYXBwcy5pZGVudHJ1 c3QuY29tL3Jvb3RzL2RzdHJvb3RjYXgzLnA3YzAfBgNVHSMEGDAWgBTEp7Gkeyxx +tvhS5B1/8QVYIWJEDBUBgNVHSAETTBLMAgGBmeBDAECATA/BgsrBgEEAYLfEwEB ATAwMC4GCCsGAQUFBwIBFiJodHRwOi8vY3BzLnJvb3QteDEubGV0c2VuY3J5cHQu b3JnMDwGA1UdHwQ1MDMwMaAvoC2GK2h0dHA6Ly9jcmwuaWRlbnRydXN0LmNvbS9E U1RST09UQ0FYM0NSTC5jcmwwHQYDVR0OBBYEFHm0WeZ7tuXkAXOACIjIGlj26Ztu MA0GCSqGSIb3DQEBCwUAA4IBAQAKcwBslm7/DlLQrt2M51oGrS+o44+/yQoDFVDC 5WxCu2+b9LRPwkSICHXM6webFGJueN7sJ7o5XPWioW5WlHAQU7G75K/QosMrAdSW 9MUgNTP52GE24HGNtLi1qoJFlcDyqSMo59ahy2cI2qBDLKobkx/J3vWraV0T9VuG WCLKTVXkcGdtwlfFRjlBz4pYg1htmf5X6DYO8A4jqv2Il9DjXA6USbW1FzXSLr9O he8Y4IWS6wY7bCkjCWDcRQJMEhg76fsO3txE+FiYruq9RUWhiF1myv4Q6W+CyBFC Dfvp7OOGAN6dEOM4+qR9sdjoSYKEBpsr6GtPAQw4dy753ec5 -----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#2>","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","INFO","6D99FB265EB1C5B3744765FCBC648F3CD8E1BFFAFDC4C2F99B9D47CF7FF1C24F","",""
"intermediate_cert_notBefore <#2>","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","INFO","2021-01-20 19:14","",""
"intermediate_cert_notAfter <#2>","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","OK","2024-09-30 18:14","",""
"intermediate_cert_expiration <#2>","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#2>","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","INFO","ISRG Root X1 <-- DST Root CA X3","",""
"intermediate_cert_badOCSP","admin.conseiller-numerique.gouv.fr/185.42.117.109","443","OK","intermediate certificate(s) is/are ok","",""
